path,repo_url,created_at,missing_scorecard,actor_unit,supply_chain_role,research_role,distribution_pathway,missing_fields
database/github/Romea/romea-core-rtls/metadata.json,https://github.com/Romea/romea-core-rtls,2023-05-31T13:27:36Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,
database/github/Romea/husky/metadata.json,https://github.com/Romea/husky,2024-01-18T15:57:02Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/Romea/romea-ros2-mobile-base/metadata.json,https://github.com/Romea/romea-ros2-mobile-base,2023-05-30T15:51:53Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/sunpy/sunpy/metadata.json,https://api.github.com/repos/sunpy/sunpy,2011-08-06T15:34:08Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/Blosc/c-blosc/metadata.json,https://api.github.com/repos/Blosc/c-blosc,2011-07-03T11:38:39Z,yes,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Installer or binary,
database/github/ipython/ipython/metadata.json,https://api.github.com/repos/ipython/ipython,2010-05-10T04:46:06Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/rega-cev/virulign/metadata.json,https://github.com/rega-cev/virulign,2018-04-28T08:59:48Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/biolab/orange3-network/metadata.json,https://api.github.com/repos/biolab/orange3-network,2015-08-14T12:29:15Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/biolab/orange3/metadata.json,https://api.github.com/repos/biolab/orange3,2013-02-22T12:52:56Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/biolab/orange-bio/metadata.json,https://api.github.com/repos/biolab/orange-bio,2015-04-10T08:08:50Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/MSABuschmann/sledgehamr/metadata.json,https://github.com/MSABuschmann/sledgehamr,2023-02-22T20:54:22Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/scikit-image/scikit-image/metadata.json,https://api.github.com/repos/scikit-image/scikit-image,2011-07-07T22:07:20Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Network service,
database/github/kuadrat/data_slicer/metadata.json,https://github.com/kuadrat/data-slicer,2019-10-30T14:50:41Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/jonschwenk/RivGraph/metadata.json,https://github.com/jonschwenk/RivGraph,2019-03-05T19:17:19Z,yes,Individual maintainer,Dependency software artifact,Direct research execution,Package registry,
database/github/twinl/website/metadata.json,https://api.github.com/repos/twinl/website,2017-11-10T15:23:58Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/facom/tidev/metadata.json,https://github.com/facom/tidev,2013-10-17T10:24:32Z,yes,Vendor or commercial entity,Application software,Research-support tooling,Installer or binary,
database/github/thomasorb/orbs/metadata.json,https://github.com/thomasorb/orbs,2017-07-22T01:20:32Z,yes,"Institution (university, lab, government research organization)",Application software,Research-support tooling,Package registry,
database/github/geodynamics/Rayleigh/metadata.json,https://github.com/geodynamics/Rayleigh,2017-12-04T23:52:51Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Source repo,
database/github/ADAH-EviDENce/evidence/metadata.json,https://api.github.com/repos/ADAH-EviDENce/evidence,2020-07-08T12:37:40Z,yes,Research group or lab,Application software,Direct research execution,Containers,
database/github/kno10/python-kmedoids/metadata.json,https://github.com/kno10/python-kmedoids,2021-01-31T20:39:35Z,yes,Vendor or commercial entity,Dependency software artifact,Direct research execution,Package registry,
database/github/equib/pyEQUIB/metadata.json,https://github.com/equib/pyEQUIB,2018-02-17T01:23:06Z,no,Vendor or commercial entity,Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/hasindu2008/slow5tools/metadata.json,https://github.com/hasindu2008/slow5tools,2021-05-28T05:23:31Z,yes,Individual maintainer,Application software,Direct research execution,Containers,
database/github/caselawanalytics/CaseLawAnalytics/metadata.json,https://api.github.com/repos/caselawanalytics/CaseLawAnalytics,2016-10-11T12:16:05Z,yes,Vendor or commercial entity,Application software,Direct research execution,Network service,
database/github/DreamCloud-Project/McSim-TLM-NoC/metadata.json,https://api.github.com/repos/DreamCloud-Project/McSim-TLM-NoC,2015-10-26T18:34:08Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/DreamCloud-Project/AMALTHEA-Microworkload-Generator/metadata.json,https://api.github.com/repos/DreamCloud-Project/AMALTHEA-Microworkload-Generator,2016-07-08T09:05:54Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/DreamCloud-Project/McSim-Cycle-accurate-Xbar/metadata.json,https://api.github.com/repos/DreamCloud-Project/McSim-Cycle-accurate-Xbar,2016-03-11T09:38:48Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/DreamCloud-Project/AMALTHEA-SimGrid/metadata.json,https://api.github.com/repos/DreamCloud-Project/AMALTHEA-SimGrid,2015-10-26T18:35:34Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Installer or binary,
database/github/DreamCloud-Project/McSim-Cycle-accurate-NoC/metadata.json,https://api.github.com/repos/DreamCloud-Project/McSim-Cycle-accurate-NoC,2016-03-11T08:05:55Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/simd-everywhere/simde/metadata.json,https://github.com/simd-everywhere/simde,2017-03-28T19:14:32Z,yes,Community or foundation (open source governance),Dependency software artifact,Incidental or general-purpose,Source repo,
database/github/cdfortenbach/JET/metadata.json,https://github.com/cdfortenbach/JET,2019-07-05T17:47:19Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Installer or binary,
database/github/nedRad88/SCALAR/metadata.json,https://github.com/nedRad88/SCALAR,2020-06-19T12:26:59Z,yes,Individual maintainer,Application software,Direct research execution,Network service,
database/github/online-ml/deep-river/metadata.json,https://github.com/online-ml/deep-river,2021-11-17T13:22:04Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/KVSlab/turtleFSI/metadata.json,https://api.github.com/repos/KVSlab/turtleFSI,2019-03-25T08:48:01Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/research-software-directory/research-software-directory/metadata.json,https://api.github.com/repos/research-software-directory/research-software-directory,2018-01-16T10:05:05Z,yes,"Institution (university, lab, government research organization)",Infrastructure,Research-support tooling,Source repo,
database/github/bioinfodlsu/phage-host-prediction/metadata.json,https://github.com/bioinfodlsu/phage-host-prediction,2023-01-07T16:33:30Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/smoh/kinesis/metadata.json,https://github.com/smoh/kinesis,2018-10-24T16:35:47Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/stan-dev/stan/metadata.json,https://api.github.com/repos/stan-dev/stan,2013-02-06T03:25:04Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Installer or binary,
database/github/moranegg/deposit-template/metadata.json,https://github.com/moranegg/deposit-template,2022-02-10T13:30:36Z,no,Individual maintainer,Application software,Unknown,Source repo,research_role
database/github/cbielow/PTXQC/metadata.json,https://github.com/cbielow/PTXQC,2014-06-04T11:53:49Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/Yu606/odyssey/metadata.json,https://github.com/Yu606/odyssey,2021-06-17T01:49:09Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/snad-space/coniferest/metadata.json,https://github.com/snad-space/coniferest,2021-07-29T19:00:18Z,yes,Research group or lab,Dependency software artifact,Direct research execution,Package registry,
database/github/snad-space/zwad/metadata.json,https://github.com/snad-space/zwad,2020-07-05T08:10:59Z,yes,Research group or lab,Application software,Research-support tooling,Package registry,
database/github/kokron/anzu/metadata.json,https://github.com/kokron/anzu,2021-02-09T18:37:29Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/c-martinez/BeyondTheBook/metadata.json,https://api.github.com/repos/c-martinez/BeyondTheBook,2014-08-14T11:30:21Z,yes,Individual maintainer,Dependency software artifact,Unknown,Package registry,research_role
database/github/nilearn/nilearnhub.io/metadata.json,,,yes,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/patscott/pippi/metadata.json,https://github.com/patscott/pippi,2012-04-20T19:41:30Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/altjerue/paramo/metadata.json,https://github.com/altjerue/paramo,2018-11-15T22:40:03Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/ofionnad/radiowinds/metadata.json,https://github.com/ofionnad/radiowinds,2018-09-27T14:28:34Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/sonjageorgievska/CClusTera/metadata.json,https://api.github.com/repos/sonjageorgievska/CClusTera,2015-07-15T07:57:22Z,yes,Individual maintainer,Application software,Direct research execution,Network service,
database/github/AA-ALERT/Dedispersion/metadata.json,https://api.github.com/repos/AA-ALERT/Dedispersion,2013-09-20T14:09:03Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/AA-ALERT/AstroData/metadata.json,https://api.github.com/repos/AA-ALERT/AstroData,2012-10-31T14:04:56Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,
database/github/AA-ALERT/frbcatdb/metadata.json,https://api.github.com/repos/AA-ALERT/frbcatdb,2016-08-17T10:05:56Z,yes,Research group or lab,Application software,Direct research execution,Network service,
database/github/AA-ALERT/frbcat-web/metadata.json,https://api.github.com/repos/AA-ALERT/frbcat-web,2017-05-29T10:54:37Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/AA-ALERT/AMBER/metadata.json,https://api.github.com/repos/AA-ALERT/AMBER,2015-03-27T14:59:41Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/vanheeringen-lab/gimmemotifs/metadata.json,https://github.com/vanheeringen-lab/gimmemotifs,2010-05-20T08:34:07Z,yes,Research group or lab,Application software,Direct research execution,Network service,
